segment,score
reference,0.25535648637676633
reference,0.5540100491688044
reference,0.29948276400469437
reference,0.3200298772900903
reference,0.2595143069813987
reference,0.5518702708376755
reference,0.3128738779162729
reference,0.3223457526038225
reference,0.2891093253030153
reference,0.53939400463647
reference,0.3043722843589422
reference,0.2614745596818387
reference,0.5407965616846848
reference,0.3055129507775576
reference,0.31769255232905586
reference,0.54125636665736
reference,0.44381416782352656
reference,0.29795896303553837
reference,0.517405888479028
reference,0.4461511842530361
reference,0.5402400174611662
reference,0.4183505360417294
reference,0.4554080407970064
reference,0.510569403353405
reference,0.19420746535743574
reference,0.45135672588823134
reference,0.41277695077148807
reference,0.5083168686637158
reference,0.1992526769134447
reference,0.4342597202232332
reference,0.5023167780351213
reference,0.5002042773057153
reference,0.25405400679422646
reference,0.2653564825864401
reference,0.39600561549315877
reference,0.4415884547362205
reference,0.3501632994941051
reference,0.2710197786393033
reference,0.19648179934257956
reference,0.2566659767017555
reference,0.31614807936313116
reference,0.6477458645309281
reference,0.6766286272152665
reference,0.24479769564803888
reference,0.49027543519308153
reference,0.3497145322575371
reference,0.5484845412678758
reference,0.3179535989695636
reference,0.6464975354658897
reference,0.678379078895111
reference,0.25385174470237726
reference,0.5432358670815479
reference,0.26345258661366455
reference,0.2709319467428966
reference,0.5060510274551581
reference,0.404849327926624
reference,0.3728044526794578
reference,0.34035916946602235
reference,0.31287351163301785
reference,0.5065037394341566
reference,0.6305638253141894
reference,0.40734516265167403
reference,0.37049180590797237
reference,0.6191879678504549
reference,0.25803562786404827
reference,0.5291515992009406
reference,0.5419264897928664
reference,0.23079490328906516
reference,0.6232196145877671
reference,0.3971164264165057
reference,0.49861539944434874
reference,0.6153211342619636
reference,0.5366778156065385
reference,0.23296718550087628
reference,0.622876686833081
reference,0.3993609957464259
reference,0.49585853661757323
reference,0.4938000662087448
reference,0.4043552548264094
reference,0.360562356536569
reference,0.5642897588070656
reference,0.50788476362172
reference,0.5018556222734565
reference,0.5990840210853074
reference,0.5228831254781954
reference,0.23473254127033713
reference,0.24830530054932756
reference,0.6077671241517397
reference,0.6227622632970826
reference,0.5590666505262171
reference,0.3907559354575516
reference,0.503940468649193
reference,0.5018598819596488
reference,0.42023024932343844
reference,0.48087970686195064
reference,0.25091727045685663
reference,0.6224193355423964
reference,0.41859776481313576
reference,0.5414886682603706
reference,0.5397683336513784
reference,0.5583668084051647
reference,0.543786964771662
reference,0.5454663086814158
reference,0.5016940697226763
reference,0.4939322940022318
reference,0.2577038803687657
reference,0.6077671241517397
reference,0.5385382905853341
reference,0.5536093480604157
reference,0.510003769297849
reference,0.528322188465161
reference,0.506049711126097
reference,0.2681602972480858
reference,0.2003592621108907
reference,0.23409236195940825
reference,0.2003592621108907
reference,0.17651234731694118
reference,0.6484197187652351
reference,0.23409236195940825
reference,0.20252592877755735
reference,0.14196865408313245
reference,0.3078342464941883
reference,0.13427262856016406
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12177757286058347
reference,0.12177757286058347
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.13506310475064023
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12177757286058347
reference,0.13427262856016406
reference,0.17776488580019262
reference,0.1971559299510616
reference,0.12177757286058347
reference,0.12147106564231154
reference,0.27416855246614996
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12177757286058347
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.19261388036462376
reference,0.12147106564231154
reference,0.12147106564231154
reference,0.12177757286058347
reference,0.13506310475064023
reference,0.12147106564231154
reference,0.12177757286058347
reference,0.13427262856016406
reference,0.12147106564231154
reference,0.12177757286058347
reference,0.12177757286058347
reference,0.1971559299510616
reference,0.21932989006699613
reference,0.12177757286058347
reference,0.13427262856016406
reference,0.1971559299510616
reference,0.1971559299510616
reference,0.17584933835385438
reference,0.524743600456991
reference,0.5598564633264406
reference,0.41651348618229994
reference,0.19980399681882322
reference,0.30850722042654044
reference,0.21102293049722368
reference,0.208856263830557
reference,0.208856263830557
reference,0.2779374589747064
reference,0.24519672175790594
reference,0.24519672175790594
reference,0.18262214859342366
reference,0.11962623067582759
reference,0.11962623067582759
reference,0.27143278347456873
reference,0.11962623067582759
reference,0.11993273789409953
reference,0.20166166654189807
reference,0.1779393123171472
reference,0.13332210253676952
reference,0.18167741670994997
reference,0.11962623067582759
reference,0.6517899401850071
reference,0.20166166654189807
reference,0.20166166654189807
reference,0.11993273789409953
reference,0.11993273789409953
reference,0.11962623067582759
reference,0.11962623067582759
reference,0.11962623067582759
reference,0.11962623067582759
reference,0.11962623067582759
reference,0.11962623067582759
reference,0.11993273789409953
reference,0.11962623067582759
reference,0.11962623067582759
reference,0.11962623067582759
reference,0.11962623067582759
reference,0.11993273789409953
